DayOfWeek,DepTime,TaxiOut,DepTime_Min
3,1400.0,20.0,840.0
3,1956.0,21.0,1196.0
3,850.0,38.0,530.0
3,1049.0,22.0,649.0
3,902.0,53.0,542.0
3,1252.0,19.0,772.0
3,1433.0,15.0,873.0
3,1637.0,34.0,997.0
3,1421.0,18.0,861.0
3,850.0,24.0,530.0
3,854.0,44.0,534.0
3,1411.0,25.0,851.0
3,1530.0,16.0,930.0
3,1255.0,27.0,775.0
3,847.0,38.0,527.0
3,713.0,18.0,433.0
3,1155.0,24.0,715.0
3,1109.0,37.0,669.0
3,1951.0,30.0,1191.0
3,2004.0,24.0,1204.0
3,711.0,32.0,431.0
3,859.0,47.0,539.0
3,1956.0,26.0,1196.0
3,1015.0,20.0,615.0
3,1555.0,25.0,955.0
3,1054.0,23.0,654.0
3,1300.0,32.0,780.0
3,1810.0,58.0,1090.0
3,907.0,43.0,547.0
3,1115.0,47.0,675.0
3,1758.0,22.0,1078.0
3,1830.0,30.0,1110.0
3,921.0,24.0,561.0
3,1606.0,29.0,966.0
3,1716.0,26.0,1036.0
3,1039.0,27.0,639.0
3,1425.0,21.0,865.0
3,1835.0,40.0,1115.0
3,858.0,50.0,538.0
3,1408.0,22.0,848.0
3,1205.0,20.0,725.0
3,1535.0,64.0,935.0
3,848.0,49.0,528.0
3,1551.0,28.0,951.0
3,752.0,21.0,472.0
3,1044.0,21.0,644.0
3,721.0,23.0,441.0
3,1820.0,34.0,1100.0
3,917.0,52.0,557.0
3,1803.0,27.0,1083.0
3,1615.0,19.0,975.0
3,854.0,34.0,534.0
3,903.0,50.0,543.0
3,1802.0,34.0,1082.0
3,1810.0,51.0,1090.0
3,849.0,24.0,529.0
3,1825.0,27.0,1105.0
3,1715.0,18.0,1035.0
3,1827.0,28.0,1107.0
3,919.0,45.0,559.0
3,2013.0,24.0,1213.0
3,1703.0,18.0,1023.0
3,1620.0,20.0,980.0
3,1027.0,41.0,627.0
3,1239.0,15.0,759.0
3,1821.0,23.0,1101.0
3,1032.0,16.0,632.0
3,1952.0,42.0,1192.0
3,1039.0,23.0,639.0
3,1304.0,26.0,784.0
3,1956.0,19.0,1196.0
3,651.0,23.0,411.0
3,638.0,19.0,398.0
3,1040.0,22.0,640.0
3,843.0,37.0,523.0
3,1818.0,30.0,1098.0
3,1810.0,37.0,1090.0
3,915.0,40.0,555.0
3,707.0,39.0,427.0
3,1028.0,19.0,628.0
3,1806.0,19.0,1086.0
3,1048.0,27.0,648.0
3,1346.0,15.0,826.0
3,1104.0,27.0,664.0
3,2012.0,24.0,1212.0
3,1807.0,19.0,1087.0
3,559.0,19.0,359.0
3,1344.0,18.0,824.0
3,1935.0,22.0,1175.0
3,1102.0,38.0,662.0
3,1425.0,17.0,865.0
3,848.0,24.0,528.0
3,1955.0,30.0,1195.0
3,1317.0,29.0,797.0
3,1807.0,45.0,1087.0
3,549.0,20.0,349.0
3,1423.0,17.0,863.0
3,1807.0,39.0,1087.0
3,1438.0,21.0,878.0
3,1049.0,41.0,649.0
3,706.0,27.0,426.0
3,1804.0,49.0,1084.0
3,1934.0,18.0,1174.0
3,1955.0,24.0,1195.0
3,850.0,32.0,530.0
3,1805.0,21.0,1085.0
3,1356.0,32.0,836.0
3,1754.0,21.0,1074.0
3,1027.0,18.0,627.0
3,659.0,20.0,419.0
3,725.0,19.0,445.0
3,909.0,31.0,549.0
3,1807.0,32.0,1087.0
3,1805.0,41.0,1085.0
3,750.0,26.0,470.0
3,1144.0,24.0,704.0
3,1402.0,17.0,842.0
3,1756.0,27.0,1076.0
3,1300.0,23.0,780.0
3,835.0,27.0,515.0
3,1423.0,23.0,863.0
3,1605.0,22.0,965.0
3,1944.0,32.0,1184.0
3,1625.0,29.0,985.0
3,1057.0,30.0,657.0
3,1354.0,15.0,834.0
3,853.0,39.0,533.0
3,1531.0,17.0,931.0
3,658.0,28.0,418.0
3,1334.0,23.0,814.0
3,1613.0,23.0,973.0
3,1053.0,25.0,653.0
3,1808.0,22.0,1088.0
3,1354.0,18.0,834.0
3,1259.0,30.0,779.0
3,1108.0,34.0,668.0
3,1812.0,28.0,1092.0
3,843.0,49.0,523.0
3,1249.0,25.0,769.0
3,1643.0,23.0,1003.0
3,554.0,18.0,354.0
3,2012.0,23.0,1212.0
3,1600.0,18.0,960.0
3,901.0,34.0,541.0
3,1543.0,28.0,943.0
3,837.0,36.0,517.0
3,856.0,48.0,536.0
3,912.0,26.0,552.0
3,1814.0,31.0,1094.0
3,1536.0,16.0,936.0
3,654.0,27.0,414.0
3,1301.0,34.0,781.0
3,2003.0,41.0,1203.0
3,1227.0,16.0,747.0
3,1658.0,17.0,1018.0
3,2102.0,20.0,1262.0
3,838.0,32.0,518.0
3,1029.0,25.0,629.0
3,1415.0,19.0,855.0
3,1523.0,18.0,923.0
3,856.0,45.0,536.0
3,1806.0,22.0,1086.0
3,1959.0,30.0,1199.0
3,1537.0,23.0,937.0
3,1953.0,24.0,1193.0
3,1431.0,19.0,871.0
3,1352.0,40.0,832.0
3,1610.0,23.0,970.0
3,728.0,20.0,448.0
3,1028.0,28.0,628.0
3,701.0,27.0,421.0
3,1239.0,17.0,759.0
3,1100.0,38.0,660.0
3,537.0,18.0,337.0
3,1814.0,37.0,1094.0
3,2015.0,25.0,1215.0
3,1650.0,28.0,1010.0
3,856.0,30.0,536.0
3,1253.0,27.0,773.0
3,843.0,40.0,523.0
3,1257.0,31.0,777.0
3,1039.0,27.0,639.0
3,1100.0,49.0,660.0
3,1541.0,19.0,941.0
3,1548.0,28.0,948.0
3,1038.0,21.0,638.0
3,1436.0,20.0,876.0
3,1531.0,19.0,931.0
3,1429.0,19.0,869.0
3,918.0,35.0,558.0
3,1955.0,29.0,1195.0
3,2044.0,21.0,1244.0
3,850.0,41.0,530.0
3,1813.0,29.0,1093.0
3,1250.0,22.0,770.0
3,1822.0,22.0,1102.0
3,905.0,46.0,545.0
3,923.0,39.0,563.0
3,1026.0,52.0,626.0
3,2017.0,26.0,1217.0
2,1947.0,29.0,1187.0
2,725.0,21.0,445.0
2,1613.0,29.0,973.0
2,1052.0,22.0,652.0
2,1301.0,50.0,781.0
2,1813.0,35.0,1093.0
2,1249.0,21.0,769.0
2,1617.0,20.0,977.0
2,1052.0,31.0,652.0
2,1556.0,25.0,956.0
2,1035.0,18.0,635.0
2,1411.0,31.0,851.0
2,2013.0,18.0,1213.0
2,1354.0,36.0,834.0
2,1738.0,20.0,1058.0
2,1241.0,25.0,761.0
2,2009.0,19.0,1209.0
2,1806.0,34.0,1086.0
2,1041.0,27.0,641.0
2,1800.0,25.0,1080.0
2,1907.0,21.0,1147.0
2,1410.0,30.0,850.0
2,1948.0,27.0,1188.0
2,909.0,30.0,549.0
2,1050.0,16.0,650.0
2,909.0,28.0,549.0
2,1323.0,30.0,803.0
2,1431.0,30.0,871.0
2,1646.0,29.0,1006.0
2,1422.0,20.0,862.0
2,854.0,28.0,534.0
2,854.0,30.0,534.0
2,1410.0,22.0,850.0
2,1558.0,24.0,958.0
2,1253.0,23.0,773.0
2,906.0,28.0,546.0
2,714.0,22.0,434.0
2,1203.0,17.0,723.0
2,1226.0,30.0,746.0
2,1829.0,56.0,1109.0
2,1958.0,26.0,1198.0
2,718.0,30.0,438.0
2,855.0,25.0,535.0
2,1957.0,21.0,1197.0
2,1151.0,20.0,711.0
2,1553.0,31.0,953.0
2,1057.0,33.0,657.0
2,1251.0,34.0,771.0
2,1819.0,58.0,1099.0
2,907.0,27.0,547.0
2,1112.0,22.0,672.0
2,1807.0,50.0,1087.0
2,1828.0,38.0,1108.0
2,1609.0,24.0,969.0
2,1712.0,38.0,1032.0
2,1039.0,22.0,639.0
2,1436.0,23.0,876.0
2,1815.0,31.0,1095.0
2,857.0,35.0,537.0
2,1413.0,25.0,853.0
2,1103.0,28.0,663.0
2,1545.0,28.0,945.0
2,851.0,36.0,531.0
2,1559.0,16.0,959.0
2,810.0,22.0,490.0
2,1044.0,28.0,644.0
2,724.0,30.0,444.0
2,1708.0,23.0,1028.0
2,913.0,25.0,553.0
2,1055.0,34.0,655.0
2,1754.0,26.0,1074.0
2,852.0,44.0,532.0
2,921.0,27.0,561.0
2,1821.0,54.0,1101.0
2,710.0,23.0,430.0
2,1759.0,28.0,1079.0
2,852.0,21.0,532.0
2,1843.0,42.0,1123.0
2,1707.0,34.0,1027.0
2,1752.0,18.0,1072.0
2,925.0,19.0,565.0
2,2013.0,11.0,1213.0
2,1556.0,31.0,956.0
2,1619.0,23.0,979.0
2,1039.0,24.0,639.0
2,1241.0,28.0,761.0
2,1803.0,26.0,1083.0
2,1034.0,17.0,634.0
2,1959.0,28.0,1199.0
2,1052.0,33.0,652.0
2,1301.0,38.0,781.0
2,1957.0,17.0,1197.0
2,657.0,19.0,417.0
2,642.0,22.0,402.0
2,1043.0,30.0,643.0
2,843.0,20.0,523.0
2,1926.0,21.0,1166.0
2,1841.0,38.0,1121.0
2,1145.0,22.0,705.0
2,708.0,24.0,428.0
2,1026.0,25.0,626.0
2,1800.0,24.0,1080.0
2,1051.0,29.0,651.0
2,1507.0,24.0,907.0
2,1119.0,18.0,679.0
2,2016.0,20.0,1216.0
2,1836.0,52.0,1116.0
2,603.0,19.0,363.0
2,1349.0,39.0,829.0
2,1941.0,30.0,1181.0
2,1111.0,21.0,671.0
2,1422.0,19.0,862.0
2,859.0,40.0,539.0
2,1957.0,23.0,1197.0
2,1322.0,37.0,802.0
2,1817.0,49.0,1097.0
2,547.0,14.0,347.0
2,1425.0,32.0,865.0
2,1802.0,51.0,1082.0
2,1445.0,26.0,885.0
2,1042.0,27.0,642.0
2,713.0,23.0,433.0
2,1808.0,32.0,1088.0
2,1959.0,26.0,1199.0
2,850.0,31.0,530.0
2,1810.0,44.0,1090.0
2,1401.0,26.0,841.0
2,1804.0,55.0,1084.0
2,1329.0,23.0,809.0
2,658.0,23.0,418.0
2,722.0,20.0,442.0
2,949.0,35.0,589.0
2,1808.0,40.0,1088.0
2,1809.0,43.0,1089.0
2,749.0,17.0,469.0
2,1059.0,25.0,659.0
2,1411.0,21.0,851.0
2,1820.0,57.0,1100.0
2,1300.0,50.0,780.0
2,843.0,29.0,523.0
2,1445.0,27.0,885.0
2,1605.0,18.0,965.0
2,1955.0,21.0,1195.0
2,1600.0,20.0,960.0
2,1055.0,32.0,655.0
2,1349.0,38.0,829.0
2,958.0,23.0,598.0
2,1533.0,21.0,933.0
2,707.0,25.0,427.0
2,1331.0,33.0,811.0
2,1614.0,25.0,974.0
2,1049.0,28.0,649.0
2,1808.0,38.0,1088.0
2,1352.0,31.0,832.0
2,1256.0,38.0,776.0
2,1042.0,33.0,642.0
2,1826.0,42.0,1106.0
2,844.0,27.0,524.0
2,1249.0,29.0,769.0
2,1718.0,28.0,1038.0
2,1359.0,26.0,839.0
2,603.0,19.0,363.0
2,2007.0,30.0,1207.0
2,1605.0,27.0,965.0
2,902.0,34.0,542.0
2,1544.0,23.0,944.0
2,845.0,40.0,525.0
2,900.0,28.0,540.0
2,912.0,46.0,552.0
2,1816.0,27.0,1096.0
2,1535.0,18.0,935.0
2,706.0,27.0,426.0
2,1303.0,53.0,783.0
2,2000.0,21.0,1200.0
2,1229.0,23.0,749.0
2,1658.0,47.0,1018.0
2,842.0,22.0,522.0
2,1033.0,38.0,633.0
2,1415.0,30.0,855.0
2,1529.0,22.0,929.0
2,904.0,37.0,544.0
2,1742.0,22.0,1062.0
2,1808.0,42.0,1088.0
2,2006.0,16.0,1206.0
2,1242.0,18.0,762.0
2,1957.0,24.0,1197.0
2,1431.0,28.0,871.0
2,1354.0,24.0,834.0
2,1606.0,22.0,966.0
2,725.0,25.0,445.0
2,1026.0,16.0,626.0
2,707.0,25.0,427.0
2,1241.0,21.0,761.0
2,1057.0,32.0,657.0
2,533.0,18.0,333.0
2,1948.0,20.0,1188.0
2,2031.0,22.0,1231.0
2,1614.0,29.0,974.0
2,559.0,16.0,359.0
2,1241.0,26.0,761.0
2,902.0,18.0,542.0
2,1258.0,55.0,778.0
2,848.0,26.0,528.0
2,1254.0,37.0,774.0
2,1038.0,24.0,638.0
2,1030.0,19.0,630.0
2,1537.0,25.0,937.0
2,1542.0,22.0,942.0
2,1044.0,26.0,644.0
2,1440.0,29.0,880.0
2,1535.0,31.0,935.0
2,1425.0,36.0,865.0
2,918.0,36.0,558.0
2,1940.0,28.0,1180.0
2,2012.0,23.0,1212.0
2,850.0,33.0,530.0
2,1816.0,34.0,1096.0
2,1332.0,34.0,812.0
2,1809.0,24.0,1089.0
2,705.0,26.0,425.0
2,948.0,21.0,588.0
2,924.0,22.0,564.0
2,1033.0,32.0,633.0
2,2015.0,24.0,1215.0
1,1752.0,37.0,1072.0
1,2113.0,19.0,1273.0
1,2120.0,18.0,1280.0
1,1300.0,29.0,780.0
1,1823.0,30.0,1103.0
1,2128.0,24.0,1288.0
1,1000.0,21.0,600.0
1,1244.0,18.0,764.0
1,1035.0,23.0,635.0
1,1749.0,39.0,1069.0
1,1412.0,32.0,852.0
1,708.0,18.0,428.0
1,1033.0,27.0,633.0
1,1708.0,13.0,1028.0
1,551.0,24.0,351.0
1,2123.0,26.0,1283.0
1,853.0,35.0,533.0
1,2018.0,40.0,1218.0
1,711.0,30.0,431.0
1,1706.0,14.0,1026.0
1,1526.0,18.0,926.0
1,1750.0,17.0,1070.0
1,1206.0,21.0,726.0
1,1051.0,19.0,651.0
1,2132.0,21.0,1292.0
1,757.0,20.0,477.0
1,1802.0,14.0,1082.0
1,1734.0,34.0,1054.0
1,1804.0,26.0,1084.0
1,1409.0,23.0,849.0
1,2007.0,24.0,1207.0
1,1341.0,20.0,821.0
1,1600.0,15.0,960.0
1,2022.0,21.0,1222.0
1,1038.0,17.0,638.0
1,2158.0,17.0,1318.0
1,1417.0,29.0,857.0
1,1957.0,38.0,1197.0
1,708.0,20.0,428.0
1,1813.0,27.0,1093.0
1,957.0,26.0,597.0
1,1400.0,25.0,840.0
1,859.0,33.0,539.0
1,1453.0,13.0,893.0
1,1432.0,21.0,872.0
1,933.0,39.0,573.0
1,1952.0,18.0,1192.0
1,2210.0,14.0,1330.0
1,547.0,45.0,347.0
1,1421.0,23.0,861.0
1,1416.0,26.0,856.0
1,1050.0,33.0,650.0
1,2205.0,18.0,1325.0
1,2000.0,21.0,1200.0
1,1818.0,23.0,1098.0
1,550.0,43.0,350.0
1,1054.0,20.0,654.0
1,1254.0,20.0,774.0
1,1604.0,21.0,964.0
1,2105.0,36.0,1265.0
1,934.0,28.0,574.0
1,1036.0,23.0,636.0
1,1827.0,25.0,1107.0
1,901.0,35.0,541.0
1,737.0,28.0,457.0
1,913.0,40.0,553.0
1,2119.0,28.0,1279.0
1,715.0,31.0,435.0
1,955.0,34.0,595.0
1,1632.0,22.0,992.0
1,755.0,21.0,475.0
1,855.0,38.0,535.0
1,1554.0,34.0,954.0
1,1957.0,28.0,1197.0
1,1043.0,22.0,643.0
1,733.0,20.0,453.0
1,1619.0,23.0,979.0
1,1954.0,11.0,1194.0
1,1401.0,21.0,841.0
1,915.0,28.0,555.0
1,736.0,24.0,456.0
1,1058.0,31.0,658.0
1,1808.0,42.0,1088.0
1,1825.0,34.0,1105.0
1,1611.0,21.0,971.0
1,850.0,33.0,530.0
1,929.0,41.0,569.0
1,1809.0,22.0,1089.0
1,1823.0,29.0,1103.0
1,706.0,18.0,426.0
1,1843.0,22.0,1123.0
1,1604.0,20.0,964.0
1,1551.0,13.0,951.0
1,926.0,36.0,566.0
1,2019.0,40.0,1219.0
1,1600.0,22.0,960.0
1,1945.0,19.0,1185.0
1,1556.0,15.0,956.0
1,1028.0,21.0,628.0
1,1944.0,23.0,1184.0
1,1123.0,18.0,683.0
1,1952.0,31.0,1192.0
1,1102.0,25.0,662.0
1,2025.0,26.0,1225.0
1,656.0,20.0,416.0
1,1313.0,28.0,793.0
1,610.0,33.0,370.0
1,1054.0,26.0,654.0
1,852.0,20.0,532.0
1,858.0,24.0,538.0
1,1818.0,21.0,1098.0
1,1050.0,27.0,650.0
1,1742.0,23.0,1062.0
1,1400.0,21.0,840.0
1,1605.0,27.0,965.0
1,1821.0,34.0,1101.0
1,708.0,23.0,428.0
1,1031.0,20.0,631.0
1,1749.0,23.0,1069.0
1,847.0,19.0,527.0
1,1358.0,16.0,838.0
1,2022.0,28.0,1222.0
1,604.0,19.0,364.0
1,654.0,28.0,414.0
1,1940.0,21.0,1180.0
1,2136.0,62.0,1296.0
1,1954.0,15.0,1194.0
1,1047.0,25.0,647.0
1,614.0,18.0,374.0
1,1818.0,40.0,1098.0
1,1958.0,23.0,1198.0
1,1807.0,40.0,1087.0
1,1933.0,17.0,1173.0
1,1611.0,15.0,971.0
1,1836.0,18.0,1116.0
1,1409.0,23.0,849.0
1,724.0,21.0,444.0
1,1441.0,21.0,881.0
1,708.0,33.0,428.0
1,857.0,35.0,537.0
1,1805.0,20.0,1085.0
1,657.0,22.0,417.0
1,1002.0,24.0,602.0
1,850.0,25.0,530.0
1,1808.0,18.0,1088.0
1,1244.0,27.0,764.0
1,1415.0,25.0,855.0
1,1805.0,29.0,1085.0
1,1304.0,23.0,784.0
1,1251.0,23.0,771.0
1,1043.0,21.0,643.0
1,1800.0,13.0,1080.0
1,707.0,18.0,427.0
1,2023.0,26.0,1223.0
1,1156.0,18.0,716.0
1,1101.0,39.0,661.0
1,717.0,27.0,437.0
1,859.0,34.0,539.0
1,1938.0,17.0,1178.0
1,911.0,32.0,551.0
1,1555.0,22.0,955.0
1,1256.0,20.0,776.0
1,1049.0,31.0,649.0
1,604.0,17.0,364.0
1,2007.0,39.0,1207.0
1,856.0,30.0,536.0
1,1416.0,24.0,856.0
1,1302.0,19.0,782.0
